major,gradeText,ClassGPAX
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001271	Man and Environment	3	  B
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  C
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  B
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
41.5	GPA
2.18	C.Register
20	C.Earn
16	CA
19	GP
41.5	GPA
2.18

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001238	Media Literacy	3	  C
   001252	Naresuan Studies	3	  C
   252114	Calculus for Science	3	  D
   252272	Linear Algebra and Applications	3	  D+
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  F
ผลการศึกษา :รอพินิจ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
18	CA
21	GP
33	GPA
1.57	C.Register
41	C.Earn
34	CA
40	GP
74.5	GPA
1.86",2.09
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  B
   001272	Introduction to Computer Information Science	3	  B+
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  C+
   252113	Mathematics for Science	3	  A
   254271	Fundamentals of Programming	3	  A
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28	C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001237	Life Skills	3	  A
   001331	Social Innovation	3	  A
   252114	Calculus for Science	3	  B
   252272	Linear Algebra and Applications	3	  A
   254275	Object Oriented Programming	3	  A
   261104	General Physics	3	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
75	GPA
3.57	C.Register
41	C.Earn
40	CA
40	GP
137.5	GPA
3.43",3.31
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001221	Information Science for Study and Research	3	  B+
   001272	Introduction to Computer Information Science	3	  C+
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  C+
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  C
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
46	GPA
2.42	C.Register
20	C.Earn
19	CA
19	GP
46	GPA
2.42

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  B
   001233	Thai State and the World Community	3	  C
   252114	Calculus for Science	3	  D+
   252272	Linear Algebra and Applications	3	  C
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  C
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
45	GPA
2.14	C.Register
41	C.Earn
40	CA
40	GP
91	GPA
2.27
",2.17
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  B
   001271	Man and Environment	3	  A
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  C+
   252113	Mathematics for Science	3	  A
   254271	Fundamentals of Programming	3	  B+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28	C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001222	Language, Society and Culture	3	  C
   001235	Politics, Economy and Society	3	  B
   252114	Calculus for Science	3	  B
   252272	Linear Algebra and Applications	3	  A
   254275	Object Oriented Programming	3	  C+
   261104	General Physics	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
64.5	GPA
3.07	C.Register
41	C.Earn
40	CA
40	GP
127	GPA
3.17
",3.16
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  B+
   001224	Arts in Daily Life	3	  B+
   001275	Food and Life Style	3	  B
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B+
   252113	Mathematics for Science	3	  C
   254271	Fundamentals of Programming	3	  B+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
61	GPA
3.21	C.Register
20	C.Earn
19	CA
19	GP
61	GPA
3.21

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001238	Media Literacy	3	  C+
   001252	Naresuan Studies	3	  C+
   252114	Calculus for Science	3	  C
   252272	Linear Algebra and Applications	3	  B
   254275	Object Oriented Programming	3	  A
   261104	General Physics	3	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
60	GPA
2.85	C.Register
41	C.Earn
40	CA
40	GP
121	GPA
3.02
",2.78
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  C+
   001271	Man and Environment	3	  B+
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  C
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  A
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
47.5	GPA
2.50	C.Register
20	C.Earn
16	CA
19	GP
47.5	GPA
2.50

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C
   001252	Naresuan Studies	3	  D
   001253	Entrepreneurship for Small Business Start-up	3	  C
   252114	Calculus for Science	3	  F
   252272	Linear Algebra and Applications	3	  F
   254275	Object Oriented Programming	3	  B
   261104	General Physics	3	  D+
ผลการศึกษา :รอพินิจ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
15	CA
21	GP
28.5	GPA
1.35	C.Register
41	C.Earn
31	CA
40	GP
76	GPA
1.90
",1.96
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  C+
   001272	Introduction to Computer Information Science	3	  A
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  B
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  C+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
52	GPA
2.73	C.Register
20	C.Earn
19	CA
19	GP
52	GPA
2.73

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001221	Information Science for Study and Research	3	  B+
   001233	Thai State and the World Community	3	  C+
   252114	Calculus for Science	3	  D
   252272	Linear Algebra and Applications	3	  C
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  C
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
48	GPA
2.28	C.Register
41	C.Earn
40	CA
40	GP
100	GPA
2.50",2.21
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  B
   001272	Introduction to Computer Information Science	3	  B+
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B+
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  D+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
50.5	GPA
2.65	C.Register
20	C.Earn
19	CA
19	GP
50.5	GPA
2.65

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001222	Language, Society and Culture	3	  C
   001227	Music Studies in Thai Culture	3	  A
   252114	Calculus for Science	3	  D+
   252272	Linear Algebra and Applications	3	  C+
   254275	Object Oriented Programming	3	  B
   261104	General Physics	3	  C
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
54	GPA
2.57	C.Register
41	C.Earn
40	CA
40	GP
104.5	GPA
2.61
",2.65
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  B+
   001276	Energy and Technology Around Us	3	  A
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  B
   252113	Mathematics for Science	3	  D
   254271	Fundamentals of Programming	3	  D+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
49	GPA
2.57	C.Register
20	C.Earn
19	CA
19	GP
49	GPA
2.57

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001237	Life Skills	3	  A
   001332	Introduction to Data Management in Digital Era	3	  B
   252114	Calculus for Science	3	  D+
   252272	Linear Algebra and Applications	3	  D
   254275	Object Oriented Programming	3	  D
   261104	General Physics	3	  C
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
46.5	GPA
2.21	C.Register
41	C.Earn
40	CA
40	GP
95.5	GPA
2.38",2.23
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  B
   001227	Music Studies in Thai Culture	3	  A
   001272	Introduction to Computer Information Science	3	  B
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  C+
   252113	Mathematics for Science	3	  A
   254271	Fundamentals of Programming	3	  B
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28	C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B+
   001237	Life Skills	3	  A
   001331	Social Innovation	3	  A
   252114	Calculus for Science	3	  C
   252272	Linear Algebra and Applications	3	  A
   254275	Object Oriented Programming	3	  A
   261104	General Physics	3	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
73.5	GPA
3.50	C.Register
41	C.Earn
40	CA
40	GP
136	GPA
3.40
",3.2
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001272	Introduction to Computer Information Science	3	  A
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B
   252113	Mathematics for Science	3	  C+
   254271	Fundamentals of Programming	3	  C+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
53.5	GPA
2.81	C.Register
20	C.Earn
19	CA
19	GP
53.5	GPA
2.81

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B+
   001237	Life Skills	3	  A
   001332	Introduction to Data Management in Digital Era	3	  A
   252114	Calculus for Science	3	  D+
   252272	Linear Algebra and Applications	3	  B
   254275	Object Oriented Programming	3	  B
   261104	General Physics	3	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
21	CA
21	GP
67.5	GPA
3.21	C.Register
41	C.Earn
40	CA
40	GP
121	GPA
3.02",3.03
วิทยาการคอมพิวเตอร์,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  B
   001226	Ways of Living in the Digital Age	3	  B
   001279	Science in Everyday Life	3	  C+
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  D+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
47.5	GPA
2.50	C.Register
20	C.Earn
19	CA
19	GP
47.5	GPA
2.50

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001233	Thai State and the World Community	3	  C
   001332	Introduction to Data Management in Digital Era	3	  D
   252114	Calculus for Science	3	  D
   252272	Linear Algebra and Applications	3	  D+
   254275	Object Oriented Programming	3	  F
   261104	General Physics	3	  C
ผลการศึกษา :รอพินิจ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
21	C.Earn
18	CA
21	GP
30	GPA
1.42	C.Register
41	C.Earn
37	CA
40	GP
77.5	GPA
1.93",2.03
